rot_per_s
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
10.937500
10.937500
10.937500
10.937500
28.125000
28.125000
28.125000
28.125000
51.562500
51.562500
51.562500
51.562500
65.625000
65.625000
65.625000
65.625000
75.000000
75.000000
75.000000
75.000000
76.562500
76.562500
76.562500
76.562500
78.125000
78.125000
78.125000
78.125000
76.562500
76.562500
76.562500
76.562500
78.125000
78.125000
78.125000
78.125000
78.125000
78.125000
78.125000
78.125000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
82.812500
82.812500
82.812500
82.812500
79.687500
79.687500
79.687500
79.687500
82.812500
82.812500
82.812500
82.812500
79.687500
79.687500
79.687500
79.687500
82.812500
82.812500
82.812500
82.812500
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
82.812500
82.812500
82.812500
82.812500
79.687500
79.687500
79.687500
79.687500
82.812500
82.812500
82.812500
82.812500
79.687500
79.687500
79.687500
79.687500
82.812500
82.812500
82.812500
82.812500
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
79.687500
79.687500
79.687500
79.687500
79.687500
79.687500
79.687500
79.687500
79.687500
79.687500
79.687500
79.687500
79.687500
79.687500
79.687500
79.687500
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
81.250000
79.687500
79.687500
79.687500
79.687500
79.687500
79.687500
79.687500
79.687500
81.250000
81.250000
81.250000
81.250000
59.375000
59.375000
59.375000
59.375000
7.812500
7.812500
7.812500
7.812500
17.187500
17.187500
17.187500
17.187500
6.250000
6.250000
6.250000
6.250000
1.562500
1.562500
1.562500
1.562500
0.000000
0.000000
